college_id,college_name,college_state,college_city,college_type,stream_offered,last_year_cutoff,affiliation,facilities,scholarships_available,admission_status,contact_email,contact_phone,website
COLL0366,Bihar Institute of Science Education & Research,Bihar,City_18,Government Aided,Science (PCM),70.4,Autonomous,"Labs, Sports",Minority,Upcoming,info@coll0366.edu.in,+91-3950091262,www.coll0366.ac.in
COLL0367,Haryana Institute of Commerce Education & Research,Haryana,City_7,Government,Commerce,66.3,NAAC Accredited,"Library, WiFi, Hostel",,Open,info@coll0367.edu.in,+91-5733531143,www.coll0367.ac.in
COLL0368,Haryana Institute of Science Education & Research,Haryana,City_28,Government Aided,Science (PCB),68.5,UGC,"Labs, Sports",Merit-based,Upcoming,info@coll0368.edu.in,+91-6967735183,www.coll0368.ac.in
COLL0369,Odisha Institute of Science Education & Research,Odisha,City_30,Government Aided,Science (PCB),72.2,AICTE,"Labs, Sports",Need-based,Upcoming,info@coll0369.edu.in,+91-4538316264,www.coll0369.ac.in
COLL0370,Madhya Institute of Vocational Education & Research,Madhya Pradesh,City_6,Government Aided,Vocational,76.1,State Board,"Digital Classrooms, Labs",Merit-based,Open,info@coll0370.edu.in,+91-2463210470,www.coll0370.ac.in
COLL0371,Madhya Institute of Commerce Education & Research,Madhya Pradesh,City_18,Government Aided,Commerce,76.9,State Board,"Digital Classrooms, Labs",Need-based,Upcoming,info@coll0371.edu.in,+91-2911820327,www.coll0371.ac.in
COLL0372,Andhra Institute of Science Education & Research,Andhra Pradesh,City_13,Government,Science (PCM),78.4,Autonomous,"Digital Classrooms, Labs",Need-based,Open,info@coll0372.edu.in,+91-6661360867,www.coll0372.ac.in
COLL0373,Madhya Institute of Vocational Education & Research,Madhya Pradesh,City_24,Government,Vocational,63.3,UGC,"Labs, Sports",SC/ST,Upcoming,info@coll0373.edu.in,+91-2384190749,www.coll0373.ac.in
COLL0374,Punjab Institute of Humanities Education & Research,Punjab,City_37,Government,Humanities,68.5,AICTE,"Hostel, Library, Labs",Minority,Open,info@coll0374.edu.in,+91-6336979374,www.coll0374.ac.in
COLL0375,Kerala Institute of Humanities Education & Research,Kerala,City_47,Government,Humanities,71.5,State Board,"Digital Classrooms, Labs",Merit-based,Open,info@coll0375.edu.in,+91-1295385407,www.coll0375.ac.in
COLL0376,Delhi Institute of Vocational Education & Research,Delhi,City_37,Government,Vocational,77.6,Autonomous,"Digital Classrooms, Labs",Merit-based,Closed,info@coll0376.edu.in,+91-6637517835,www.coll0376.ac.in
COLL0377,Madhya Institute of Humanities Education & Research,Madhya Pradesh,City_20,Central University,Humanities,51.5,NAAC Accredited,"Hostel, Library, Labs",Minority,Open,info@coll0377.edu.in,+91-9623259741,www.coll0377.ac.in
COLL0378,Odisha Institute of Humanities Education & Research,Odisha,City_39,Government,Humanities,57.4,UGC,"Labs, Sports",Need-based,Open,info@coll0378.edu.in,+91-7736982422,www.coll0378.ac.in
COLL0379,Madhya Institute of Science Education & Research,Madhya Pradesh,City_29,Central University,Science (PCM),53.7,UGC,"Labs, Sports",Minority,Upcoming,info@coll0379.edu.in,+91-1314975368,www.coll0379.ac.in
COLL0380,Andhra Institute of Vocational Education & Research,Andhra Pradesh,City_13,Government,Vocational,80.3,NAAC Accredited,"Cultural Center, Sports",Minority,Upcoming,info@coll0380.edu.in,+91-5374488964,www.coll0380.ac.in
COLL0381,Andhra Institute of Vocational Education & Research,Andhra Pradesh,City_6,Government,Vocational,68.2,UGC,"Cultural Center, Sports",,Open,info@coll0381.edu.in,+91-9771449206,www.coll0381.ac.in
COLL0382,Haryana Institute for Advanced Vocational Studies,Haryana,City_24,Government,Vocational,74.3,NAAC Accredited,"Digital Classrooms, Labs",Minority,Closed,info@coll0382.edu.in,+91-9110801943,www.coll0382.ac.in
COLL0383,West Institute of Vocational Education & Research,West Bengal,City_31,Government,Vocational,75.0,AICTE,"Digital Classrooms, Labs",SC/ST,Upcoming,info@coll0383.edu.in,+91-1535971215,www.coll0383.ac.in
COLL0384,Assam Institute for Advanced Vocational Studies,Assam,City_49,Government,Vocational,73.0,Autonomous,"Cultural Center, Sports",Merit-based,Closed,info@coll0384.edu.in,+91-3293273179,www.coll0384.ac.in
COLL0385,Tamil Institute for Advanced Commerce Studies,Tamil Nadu,City_15,Government Aided,Commerce,50.3,State Board,"Cultural Center, Sports",Merit-based,Open,info@coll0385.edu.in,+91-2816829191,www.coll0385.ac.in
COLL0386,Tamil Institute of Humanities Education & Research,Tamil Nadu,City_1,Central University,Humanities,68.4,Autonomous,"Library, WiFi, Hostel",Minority,Upcoming,info@coll0386.edu.in,+91-2412438827,www.coll0386.ac.in
COLL0387,Gujarat Institute of Commerce Education & Research,Gujarat,City_4,Government,Commerce,67.1,Autonomous,"Cultural Center, Sports",Merit-based,Open,info@coll0387.edu.in,+91-6535544734,www.coll0387.ac.in
COLL0388,Maharashtra Institute of Vocational Education & Research,Maharashtra,City_23,Government Aided,Vocational,73.6,State Board,"Labs, Sports",Merit-based,Open,info@coll0388.edu.in,+91-4023714696,www.coll0388.ac.in
COLL0389,Haryana Institute of Science Education & Research,Haryana,City_16,Government,Science (PCB),77.4,Autonomous,"Labs, Sports",Merit-based,Closed,info@coll0389.edu.in,+91-4821207690,www.coll0389.ac.in
COLL0390,Haryana Institute of Commerce Education & Research,Haryana,City_27,Government,Commerce,74.5,State Board,"Hostel, Library, Labs",Minority,Open,info@coll0390.edu.in,+91-9826422084,www.coll0390.ac.in
COLL0391,Uttar Institute of Commerce Education & Research,Uttar Pradesh,City_12,Government,Commerce,75.5,Autonomous,"Cultural Center, Sports",Need-based,Upcoming,info@coll0391.edu.in,+91-5611995129,www.coll0391.ac.in
COLL0392,Maharashtra Institute of Science Education & Research,Maharashtra,City_25,Government,Science (PCB),66.7,Autonomous,"Labs, Sports",Need-based,Upcoming,info@coll0392.edu.in,+91-8661271366,www.coll0392.ac.in
COLL0393,Tamil Institute for Advanced Vocational Studies,Tamil Nadu,City_21,Government Aided,Vocational,57.7,Autonomous,"Library, WiFi, Hostel",Merit-based,Upcoming,info@coll0393.edu.in,+91-7132225890,www.coll0393.ac.in
COLL0394,Gujarat Institute of Science Education & Research,Gujarat,City_1,Central University,Science (PCM),73.0,UGC,"Library, WiFi, Hostel",Need-based,Open,info@coll0394.edu.in,+91-7030547330,www.coll0394.ac.in
COLL0395,Karnataka Institute of Vocational Education & Research,Karnataka,City_2,Government,Vocational,53.3,Autonomous,"Digital Classrooms, Labs",Minority,Closed,info@coll0395.edu.in,+91-3664185526,www.coll0395.ac.in
COLL0396,Uttar Institute of Humanities Education & Research,Uttar Pradesh,City_37,Government Aided,Humanities,71.3,UGC,"Hostel, Library, Labs",Need-based,Open,info@coll0396.edu.in,+91-2265789350,www.coll0396.ac.in
COLL0397,Rajasthan Institute of Science Education & Research,Rajasthan,City_20,Government,Science (PCM),61.9,AICTE,"Labs, Sports",,Open,info@coll0397.edu.in,+91-6423746163,www.coll0397.ac.in
COLL0398,Andhra Institute of Science Education & Research,Andhra Pradesh,City_31,Central University,Science (PCM),83.2,UGC,"Hostel, Library, Labs",Minority,Closed,info@coll0398.edu.in,+91-7228832145,www.coll0398.ac.in
COLL0399,Jharkhand Institute of Science Education & Research,Jharkhand,City_24,Government Aided,Science (PCM),70.2,Autonomous,"Hostel, Library, Labs",Need-based,Open,info@coll0399.edu.in,+91-5037516900,www.coll0399.ac.in
COLL0400,Delhi Institute of Humanities Education & Research,Delhi,City_12,Government,Humanities,73.0,UGC,"Digital Classrooms, Labs",,Open,info@coll0400.edu.in,+91-9137188267,www.coll0400.ac.in
COLL0401,Andhra Institute of Science Education & Research,Andhra Pradesh,City_23,Government Aided,Science (PCM),48.0,UGC,"Hostel, Library, Labs",SC/ST,Open,info@coll0401.edu.in,+91-7792071840,www.coll0401.ac.in
COLL0402,Haryana Institute of Commerce Education & Research,Haryana,City_19,Central University,Commerce,53.6,Autonomous,"Hostel, Library, Labs",Minority,Upcoming,info@coll0402.edu.in,+91-7333004907,www.coll0402.ac.in
COLL0403,Maharashtra Institute of Science Education & Research,Maharashtra,City_47,Government Aided,Science (PCM),46.9,Autonomous,"Labs, Sports",Merit-based,Open,info@coll0403.edu.in,+91-9678304966,www.coll0403.ac.in
COLL0404,West Institute for Advanced Commerce Studies,West Bengal,City_22,Government,Commerce,69.8,AICTE,"Digital Classrooms, Labs",,Closed,info@coll0404.edu.in,+91-3117847475,www.coll0404.ac.in
COLL0405,Kerala Institute of Science Education & Research,Kerala,City_41,Government,Science (PCM),57.6,State Board,"Labs, Sports",Merit-based,Upcoming,info@coll0405.edu.in,+91-4562195333,www.coll0405.ac.in
COLL0406,Jharkhand Institute of Humanities Education & Research,Jharkhand,City_3,Government,Humanities,81.7,NAAC Accredited,"Cultural Center, Sports",SC/ST,Open,info@coll0406.edu.in,+91-5558149125,www.coll0406.ac.in
COLL0407,Haryana Institute of Vocational Education & Research,Haryana,City_47,Government,Vocational,61.0,State Board,"Library, WiFi, Hostel",,Upcoming,info@coll0407.edu.in,+91-3476006490,www.coll0407.ac.in
COLL0408,Jharkhand Institute of Science Education & Research,Jharkhand,City_36,Government,Science (PCM),70.5,Autonomous,"Library, WiFi, Hostel",Need-based,Closed,info@coll0408.edu.in,+91-9802501447,www.coll0408.ac.in
COLL0409,Odisha Institute of Vocational Education & Research,Odisha,City_8,Central University,Vocational,65.6,NAAC Accredited,"Digital Classrooms, Labs",Merit-based,Closed,info@coll0409.edu.in,+91-3969020886,www.coll0409.ac.in
COLL0410,West Institute of Science Education & Research,West Bengal,City_16,Government Aided,Science (PCM),78.8,AICTE,"Labs, Sports",,Upcoming,info@coll0410.edu.in,+91-5556301378,www.coll0410.ac.in
COLL0411,Assam Institute of Vocational Education & Research,Assam,City_9,Government,Vocational,70.7,State Board,"Labs, Sports",Minority,Open,info@coll0411.edu.in,+91-5243350085,www.coll0411.ac.in
COLL0412,Rajasthan Institute of Vocational Education & Research,Rajasthan,City_40,Government,Vocational,63.8,NAAC Accredited,"Digital Classrooms, Labs",SC/ST,Open,info@coll0412.edu.in,+91-4588064703,www.coll0412.ac.in
COLL0413,Jharkhand Institute of Vocational Education & Research,Jharkhand,City_42,Government,Vocational,75.8,NAAC Accredited,"Cultural Center, Sports",Need-based,Upcoming,info@coll0413.edu.in,+91-9865091408,www.coll0413.ac.in
COLL0414,Delhi Institute of Science Education & Research,Delhi,City_32,Central University,Science (PCB),65.8,Autonomous,"Cultural Center, Sports",Minority,Open,info@coll0414.edu.in,+91-6314855777,www.coll0414.ac.in
COLL0415,Chhattisgarh Institute of Science Education & Research,Chhattisgarh,City_14,Government,Science (PCB),78.4,Autonomous,"Hostel, Library, Labs",SC/ST,Open,info@coll0415.edu.in,+91-9965087904,www.coll0415.ac.in
COLL0416,Chhattisgarh Institute of Science Education & Research,Chhattisgarh,City_42,Government,Science (PCM),64.9,AICTE,"Library, WiFi, Hostel",Merit-based,Upcoming,info@coll0416.edu.in,+91-8858550906,www.coll0416.ac.in
COLL0417,Haryana Institute of Science Education & Research,Haryana,City_11,Central University,Science (PCB),78.7,NAAC Accredited,"Digital Classrooms, Labs",Merit-based,Upcoming,info@coll0417.edu.in,+91-7998627931,www.coll0417.ac.in
COLL0418,Kerala Institute of Science Education & Research,Kerala,City_49,Government,Science (PCB),70.7,Autonomous,"Labs, Sports",SC/ST,Upcoming,info@coll0418.edu.in,+91-4319763557,www.coll0418.ac.in
COLL0419,Andhra Institute of Humanities Education & Research,Andhra Pradesh,City_7,Government Aided,Humanities,74.1,State Board,"Digital Classrooms, Labs",Merit-based,Open,info@coll0419.edu.in,+91-7277478219,www.coll0419.ac.in
COLL0420,Rajasthan Institute of Science Education & Research,Rajasthan,City_24,Central University,Science (PCB),91.7,UGC,"Labs, Sports",Need-based,Open,info@coll0420.edu.in,+91-7872103720,www.coll0420.ac.in
COLL0421,Maharashtra Institute of Science Education & Research,Maharashtra,City_49,Government Aided,Science (PCM),65.9,State Board,"Digital Classrooms, Labs",Need-based,Upcoming,info@coll0421.edu.in,+91-9337209423,www.coll0421.ac.in
COLL0422,Assam Institute of Humanities Education & Research,Assam,City_14,Government Aided,Humanities,78.6,NAAC Accredited,"Labs, Sports",Merit-based,Upcoming,info@coll0422.edu.in,+91-2395067134,www.coll0422.ac.in
COLL0423,Assam Institute of Science Education & Research,Assam,City_26,Government,Science (PCB),50.0,AICTE,"Digital Classrooms, Labs",,Upcoming,info@coll0423.edu.in,+91-6692392822,www.coll0423.ac.in
COLL0424,Andhra Institute of Commerce Education & Research,Andhra Pradesh,City_24,Government Aided,Commerce,82.5,NAAC Accredited,"Cultural Center, Sports",,Closed,info@coll0424.edu.in,+91-3317814404,www.coll0424.ac.in
COLL0425,Uttar Institute of Commerce Education & Research,Uttar Pradesh,City_49,Government,Commerce,63.3,State Board,"Labs, Sports",SC/ST,Open,info@coll0425.edu.in,+91-8526651511,www.coll0425.ac.in
COLL0426,Maharashtra Institute of Science Education & Research,Maharashtra,City_18,Government Aided,Science (PCB),65.8,AICTE,"Cultural Center, Sports",,Upcoming,info@coll0426.edu.in,+91-8558048591,www.coll0426.ac.in
COLL0427,Madhya Institute of Science Education & Research,Madhya Pradesh,City_7,Government,Science (PCB),68.3,NAAC Accredited,"Cultural Center, Sports",Minority,Upcoming,info@coll0427.edu.in,+91-7626624099,www.coll0427.ac.in
COLL0428,Kerala Institute of Vocational Education & Research,Kerala,City_42,Government Aided,Vocational,56.7,AICTE,"Labs, Sports",Need-based,Closed,info@coll0428.edu.in,+91-5846857725,www.coll0428.ac.in
COLL0429,Assam Institute of Commerce Education & Research,Assam,City_49,Government,Commerce,52.2,State Board,"Library, WiFi, Hostel",Need-based,Closed,info@coll0429.edu.in,+91-2937944984,www.coll0429.ac.in
COLL0430,Karnataka Institute of Vocational Education & Research,Karnataka,City_5,Government,Vocational,74.2,UGC,"Digital Classrooms, Labs",Minority,Upcoming,info@coll0430.edu.in,+91-1984221717,www.coll0430.ac.in
COLL0431,Delhi Institute of Science Education & Research,Delhi,City_45,Government,Science (PCB),73.6,NAAC Accredited,"Cultural Center, Sports",Minority,Closed,info@coll0431.edu.in,+91-2503903353,www.coll0431.ac.in
COLL0432,Jammu Institute of Science Education & Research,Jammu & Kashmir,City_35,Government,Science (PCM),69.6,State Board,"Library, WiFi, Hostel",Need-based,Closed,info@coll0432.edu.in,+91-5916789496,www.coll0432.ac.in
COLL0433,Maharashtra Institute of Science Education & Research,Maharashtra,City_43,Central University,Science (PCM),64.1,NAAC Accredited,"Hostel, Library, Labs",Minority,Closed,info@coll0433.edu.in,+91-4368865602,www.coll0433.ac.in
COLL0434,Bihar Institute of Science Education & Research,Bihar,City_23,Government,Science (PCB),84.6,Autonomous,"Digital Classrooms, Labs",Merit-based,Upcoming,info@coll0434.edu.in,+91-5177450666,www.coll0434.ac.in
COLL0435,West Institute of Commerce Education & Research,West Bengal,City_15,Government,Commerce,69.2,AICTE,"Digital Classrooms, Labs",Merit-based,Open,info@coll0435.edu.in,+91-8155816308,www.coll0435.ac.in
COLL0436,Uttar Institute of Vocational Education & Research,Uttar Pradesh,City_15,Government,Vocational,75.0,NAAC Accredited,"Digital Classrooms, Labs",Need-based,Open,info@coll0436.edu.in,+91-4499278424,www.coll0436.ac.in
COLL0437,Punjab Institute of Science Education & Research,Punjab,City_34,Government,Science (PCM),88.9,Autonomous,"Library, WiFi, Hostel",Minority,Open,info@coll0437.edu.in,+91-3859861472,www.coll0437.ac.in
COLL0438,Jammu Institute of Vocational Education & Research,Jammu & Kashmir,City_27,Government,Vocational,61.5,Autonomous,"Cultural Center, Sports",,Closed,info@coll0438.edu.in,+91-9524446055,www.coll0438.ac.in
COLL0439,Andhra Institute of Humanities Education & Research,Andhra Pradesh,City_30,Government,Humanities,65.9,AICTE,"Digital Classrooms, Labs",SC/ST,Closed,info@coll0439.edu.in,+91-5335964049,www.coll0439.ac.in
COLL0440,Karnataka Institute of Science Education & Research,Karnataka,City_32,Government Aided,Science (PCB),68.6,State Board,"Digital Classrooms, Labs",Merit-based,Closed,info@coll0440.edu.in,+91-8194920674,www.coll0440.ac.in
COLL0441,Karnataka Institute of Commerce Education & Research,Karnataka,City_44,Government,Commerce,72.0,AICTE,"Digital Classrooms, Labs",Need-based,Open,info@coll0441.edu.in,+91-1871875630,www.coll0441.ac.in
COLL0442,Kerala Institute of Vocational Education & Research,Kerala,City_44,Government Aided,Vocational,57.7,Autonomous,"Library, WiFi, Hostel",,Upcoming,info@coll0442.edu.in,+91-8944939508,www.coll0442.ac.in
COLL0443,Kerala Institute of Commerce Education & Research,Kerala,City_15,Government,Commerce,64.4,AICTE,"Library, WiFi, Hostel",Merit-based,Upcoming,info@coll0443.edu.in,+91-8034408900,www.coll0443.ac.in
COLL0444,Jharkhand Institute of Science Education & Research,Jharkhand,City_17,Government,Science (PCM),56.8,UGC,"Digital Classrooms, Labs",Minority,Open,info@coll0444.edu.in,+91-4701897560,www.coll0444.ac.in
COLL0445,Maharashtra Institute for Advanced Commerce Studies,Maharashtra,City_15,Central University,Commerce,74.2,State Board,"Hostel, Library, Labs",Need-based,Upcoming,info@coll0445.edu.in,+91-3554635333,www.coll0445.ac.in
COLL0446,Chhattisgarh Institute of Vocational Education & Research,Chhattisgarh,City_2,Central University,Vocational,72.6,AICTE,"Library, WiFi, Hostel",Need-based,Upcoming,info@coll0446.edu.in,+91-4829019972,www.coll0446.ac.in
COLL0447,Punjab Institute of Science Education & Research,Punjab,City_22,Government,Science (PCM),76.8,AICTE,"Cultural Center, Sports",Need-based,Upcoming,info@coll0447.edu.in,+91-7039189477,www.coll0447.ac.in
COLL0448,Maharashtra Institute of Commerce Education & Research,Maharashtra,City_29,Government,Commerce,57.6,UGC,"Cultural Center, Sports",SC/ST,Open,info@coll0448.edu.in,+91-4898776801,www.coll0448.ac.in
